po_number,line_number,material_id,quantity_order,uom,delivery_date,unit_price,line_total
HPO44_23,2,9%_Ni_Alloy,12,ft,2024-07-29,129.84,1558.08
HPO44_23,3,304L_SS,9,ft,2024-08-09,347.23,3125.07
HPO44_23,4,VALVE,5,pcs,2024-07-14,146.02,730.1
HPO44_23,5,VALVE,12,pcs,2024-07-25,292.32,3507.84
HPO45_1,1,304L_SS,2,ft,2025-04-27,198.67,397.34
HPO45_1,2,FLANGE,17,pcs,2025-04-11,273.87,4655.79
HPO45_1,3,9%_Ni_Alloy,10,ft,2025-04-30,132.2,1322.0
HPO45_1,4,VALVE,6,pcs,2025-04-17,244.01,1464.06
HPO45_1,5,FLANGE,11,pcs,2025-04-11,295.75,3253.25
HPO45_2,1,VALVE,11,pcs,2024-06-16,209.77,2307.47
HPO45_2,2,9%_Ni_Alloy,2,ft,2024-07-13,365.6,731.2
HPO45_2,3,VALVE,19,pcs,2024-07-01,368.12,6994.28
HPO45_2,4,VALVE,20,pcs,2024-06-22,217.69,4353.8
HPO45_2,5,FLANGE,16,pcs,2024-06-29,205.68,3290.88
HPO45_2,6,INSULATION,12,pcs,2024-06-17,356.17,4274.04
HPO45_3,1,GASKET,18,pcs,2024-08-06,292.55,5265.9
HPO45_3,2,VALVE,6,pcs,2024-08-10,217.04,1302.24
HPO45_3,3,FLANGE,2,pcs,2024-08-18,151.15,302.3
HPO45_3,4,304L_SS,16,ft,2024-08-18,347.37,5557.92
HPO45_4,1,INSULATION,4,pcs,2024-09-11,93.68,374.72
HPO45_4,2,VALVE,14,pcs,2024-09-09,394.52,5523.28
HPO45_4,3,304L_SS,18,ft,2024-09-23,264.81,4766.58
HPO45_4,4,9%_Ni_Alloy,7,ft,2024-09-15,392.91,2750.37
HPO45_4,5,VALVE,14,pcs,2024-09-10,228.57,3199.98
HPO45_5,1,VALVE,13,pcs,2024-08-30,87.77,1141.01
HPO45_5,2,GASKET,2,pcs,2024-09-13,299.58,599.16
HPO45_5,3,9%_Ni_Alloy,16,ft,2024-09-13,356.5,5704.0
HPO45_5,4,9%_Ni_Alloy,10,ft,2024-09-19,135.2,1352.0
HPO45_5,5,9%_Ni_Alloy,12,ft,2024-09-17,239.53,2874.36
HPO45_5,6,VALVE,9,pcs,2024-09-08,174.45,1570.05
HPO45_5,7,VALVE,17,pcs,2024-08-27,307.59,5229.03
HPO45_6,1,FLANGE,19,pcs,2024-08-14,394.71,7499.49
HPO45_6,2,9%_Ni_Alloy,2,ft,2024-09-13,109.32,218.64
HPO45_6,3,VALVE,14,pcs,2024-08-30,147.85,2069.9
HPO45_6,4,VALVE,3,pcs,2024-08-15,392.04,1176.12
HPO45_7,1,304L_SS,2,ft,2024-11-05,204.65,409.3
HPO45_7,2,VALVE,10,pcs,2024-10-22,109.75,1097.5
HPO45_7,3,FLANGE,15,pcs,2024-11-02,300.5,4507.5
HPO45_7,4,304L_SS,17,ft,2024-11-19,103.13,1753.21
HPO45_7,5,GASKET,7,pcs,2024-10-31,133.61,935.27
HPO45_7,6,304L_SS,6,ft,2024-11-19,270.83,1624.98
HPO45_7,7,FLANGE,3,pcs,2024-10-24,144.95,434.85
HPO45_8,1,304L_SS,5,ft,2025-04-09,398.64,1993.2
HPO45_8,2,GASKET,5,pcs,2025-03-20,120.29,601.45
HPO45_8,3,GASKET,18,pcs,2025-03-07,195.67,3522.06
HPO45_9,1,FLANGE,2,pcs,2024-06-29,297.13,594.26
HPO45_9,2,GASKET,9,pcs,2024-07-09,254.01,2286.09
HPO45_9,3,INSULATION,5,pcs,2024-07-09,131.35,656.75
HPO45_9,4,VALVE,7,pcs,2024-06-28,191.94,1343.58
HPO45_9,5,VALVE,5,pcs,2024-06-29,304.31,1521.55
HPO45_9,6,304L_SS,18,ft,2024-07-27,102.72,1848.96
HPO45_10,1,VALVE,15,pcs,2024-11-15,309.16,4637.4
HPO45_10,2,FLANGE,10,pcs,2024-11-10,368.98,3689.8
HPO45_10,3,INSULATION,19,pcs,2024-11-13,304.99,5794.81
HPO45_10,4,304L_SS,11,ft,2024-12-08,349.07,3839.77
HPO45_10,5,VALVE,7,pcs,2024-11-18,351.29,2459.03
HPO45_11,1,INSULATION,9,pcs,2025-04-25,131.69,1185.21
HPO45_11,2,VALVE,18,pcs,2025-05-11,249.51,4491.18
HPO45_11,3,INSULATION,18,pcs,2025-05-03,368.45,6632.1
HPO45_11,4,304L_SS,14,ft,2025-05-11,336.24,4707.36
HPO45_12,1,GASKET,10,pcs,2025-04-07,182.68,1826.8
HPO45_12,2,FLANGE,19,pcs,2025-03-23,394.18,7489.42
HPO45_12,3,304L_SS,9,ft,2025-04-23,107.41,966.69
HPO45_13,1,GASKET,16,pcs,2025-05-17,342.61,5481.76
HPO45_13,2,INSULATION,5,pcs,2025-05-17,365.6,1828.0
HPO45_13,3,304L_SS,11,ft,2025-05-23,159.11,1750.21
HPO45_13,4,FLANGE,17,pcs,2025-05-16,247.36,4205.12
HPO45_13,5,VALVE,20,pcs,2025-05-08,392.99,7859.8
HPO45_13,6,GASKET,3,pcs,2025-05-18,251.72,755.16
HPO45_14,1,FLANGE,5,pcs,2024-08-26,335.66,1678.3
HPO45_14,2,VALVE,13,pcs,2024-08-20,240.68,3128.84
HPO45_14,3,VALVE,6,pcs,2024-08-29,132.39,794.34
HPO45_14,4,304L_SS,7,ft,2024-08-29,122.43,857.01
HPO45_14,5,INSULATION,19,pcs,2024-08-27,354.55,6736.45
HPO45_15,1,304L_SS,12,ft,2025-04-16,364.79,4377.48
HPO45_15,2,VALVE,15,pcs,2025-04-04,322.56,4838.4
HPO45_15,3,FLANGE,14,pcs,2025-03-19,383.44,5368.16
HPO45_15,4,VALVE,5,pcs,2025-04-01,338.42,1692.1
HPO45_15,5,304L_SS,1,ft,2025-04-20,82.05,82.05
HPO45_15,6,304L_SS,14,ft,2025-04-11,94.9,1328.6
HPO45_15,7,INSULATION,2,pcs,2025-03-19,348.16,696.32
HPO45_16,1,9%_Ni_Alloy,2,ft,2024-12-17,205.48,410.96
HPO45_16,2,304L_SS,9,ft,2024-12-21,317.38,2856.42
HPO45_16,3,INSULATION,2,pcs,2024-11-14,157.35,314.7
HPO45_16,4,9%_Ni_Alloy,18,ft,2024-12-12,356.43,6415.74
HPO45_16,5,9%_Ni_Alloy,9,ft,2024-12-06,127.97,1151.73
HPO45_16,6,9%_Ni_Alloy,8,ft,2024-12-05,243.16,1945.28
HPO45_16,7,9%_Ni_Alloy,9,ft,2024-12-07,103.48,931.32
HPO45_17,1,9%_Ni_Alloy,8,ft,2024-11-17,365.05,2920.4
HPO45_17,2,9%_Ni_Alloy,7,ft,2024-12-01,316.9,2218.3
HPO45_17,3,FLANGE,17,pcs,2024-11-15,290.24,4934.08
HPO45_17,4,GASKET,3,pcs,2024-11-04,391.41,1174.23
HPO45_18,1,304L_SS,11,ft,2025-01-12,128.96,1418.56
HPO45_18,2,VALVE,19,pcs,2024-12-22,301.55,5729.45
HPO45_18,3,304L_SS,8,ft,2025-01-05,331.61,2652.88
HPO45_19,1,9%_Ni_Alloy,16,ft,2024-09-03,198.21,3171.36
HPO45_19,2,VALVE,12,pcs,2024-08-06,383.31,4599.72
HPO45_19,3,304L_SS,6,ft,2024-08-25,264.62,1587.72
HPO45_19,4,VALVE,1,pcs,2024-08-15,383.12,383.12
HPO45_20,1,GASKET,4,pcs,2025-04-23,395.82,1583.28
HPO45_20,2,9%_Ni_Alloy,8,ft,2025-05-01,314.06,2512.48
HPO45_20,3,INSULATION,20,pcs,2025-04-25,185.91,3718.2
HPO45_20,4,VALVE,8,pcs,2025-04-16,239.68,1917.44
HPO45_21,1,VALVE,17,pcs,2024-09-04,293.88,4995.96
HPO45_21,2,9%_Ni_Alloy,9,ft,2024-09-21,186.73,1680.57
HPO45_21,3,VALVE,4,pcs,2024-09-01,327.78,1311.12
HPO45_21,4,9%_Ni_Alloy,20,ft,2024-09-19,135.63,2712.6
HPO45_21,5,VALVE,12,pcs,2024-08-30,288.64,3463.68
HPO45_21,6,FLANGE,10,pcs,2024-09-11,117.14,1171.4
HPO45_21,7,GASKET,13,pcs,2024-09-12,97.88,1272.44
HPO45_22,1,FLANGE,16,pcs,2024-12-31,363.22,5811.52
HPO45_22,2,9%_Ni_Alloy,13,ft,2025-01-22,205.99,2677.87
HPO45_22,3,VALVE,2,pcs,2025-01-05,338.28,676.56
HPO45_22,4,VALVE,10,pcs,2025-01-07,217.52,2175.2
HPO46_1,1,INSULATION,2,pcs,2024-10-03,141.99,283.98
HPO46_1,2,9%_Ni_Alloy,13,ft,2024-10-20,96.44,1253.72
HPO46_1,3,FLANGE,15,pcs,2024-10-05,199.0,2985.0
HPO46_1,4,GASKET,18,pcs,2024-10-10,335.07,6031.26
HPO46_1,5,INSULATION,19,pcs,2024-10-16,249.65,4743.35
HPO46_1,6,INSULATION,7,pcs,2024-10-03,319.73,2238.11
HPO46_2,1,9%_Ni_Alloy,12,ft,2024-12-04,170.34,2044.08
HPO46_2,2,304L_SS,6,ft,2024-12-01,392.41,2354.46
HPO46_2,3,9%_Ni_Alloy,5,ft,2024-11-14,278.98,1394.9
HPO46_2,4,GASKET,8,pcs,2024-10-31,215.66,1725.28
HPO46_2,5,9%_Ni_Alloy,19,ft,2024-11-20,396.9,7541.1
HPO46_3,1,9%_Ni_Alloy,10,ft,2024-12-14,294.35,2943.5
HPO46_3,2,VALVE,7,pcs,2024-11-15,249.79,1748.53
HPO46_3,3,304L_SS,8,ft,2024-12-17,346.78,2774.24
HPO46_3,4,9%_Ni_Alloy,20,ft,2024-11-26,353.09,7061.8
HPO46_3,5,FLANGE,5,pcs,2024-11-13,383.43,1917.15
HPO46_3,6,VALVE,18,pcs,2024-11-13,247.12,4448.16
HPO46_4,1,INSULATION,10,pcs,2025-03-30,167.57,1675.7
HPO46_4,2,9%_Ni_Alloy,19,ft,2025-05-01,349.84,6646.96
HPO46_4,3,304L_SS,14,ft,2025-04-15,209.27,2929.78
HPO46_4,4,GASKET,1,pcs,2025-04-04,111.71,111.71
HPO46_4,5,GASKET,20,pcs,2025-04-06,245.89,4917.8
HPO46_4,6,INSULATION,5,pcs,2025-04-10,353.47,1767.35
HPO46_4,7,304L_SS,9,ft,2025-04-30,92.84,835.56
HPO46_5,1,FLANGE,18,pcs,2024-10-25,169.26,3046.68
HPO46_5,2,INSULATION,19,pcs,2024-10-25,81.15,1541.85
HPO46_5,3,FLANGE,1,pcs,2024-10-21,277.26,277.26
HPO46_5,4,VALVE,16,pcs,2024-10-16,229.52,3672.32
HPO46_5,5,304L_SS,4,ft,2024-11-03,173.03,692.12
HPO46_5,6,9%_Ni_Alloy,19,ft,2024-10-27,194.52,3695.88
HPO46_6,1,9%_Ni_Alloy,1,ft,2024-09-29,382.97,382.97
HPO46_6,2,VALVE,10,pcs,2024-09-20,104.79,1047.9
HPO46_6,3,VALVE,13,pcs,2024-09-08,164.49,2138.37
HPO46_6,4,GASKET,4,pcs,2024-09-06,208.4,833.6
HPO46_7,1,INSULATION,6,pcs,2024-07-04,120.42,722.52
HPO46_7,2,9%_Ni_Alloy,3,ft,2024-07-16,167.09,501.27
HPO46_7,3,304L_SS,18,ft,2024-08-07,258.17,4647.06
HPO46_7,4,VALVE,4,pcs,2024-07-06,178.67,714.68
HPO46_8,1,INSULATION,3,pcs,2024-10-24,87.3,261.9
HPO46_8,2,9%_Ni_Alloy,20,ft,2024-11-13,91.72,1834.4
HPO46_8,3,VALVE,15,pcs,2024-10-17,151.66,2274.9
HPO46_8,4,FLANGE,12,pcs,2024-10-10,191.71,2300.52
HPO46_8,5,INSULATION,8,pcs,2024-10-13,214.98,1719.84
HPO46_9,1,FLANGE,6,pcs,2024-11-09,146.65,879.9
HPO46_9,2,FLANGE,14,pcs,2024-10-28,182.86,2560.04
HPO46_9,3,VALVE,15,pcs,2024-11-08,270.44,4056.6
HPO46_9,4,VALVE,8,pcs,2024-10-27,212.36,1698.88
HPO46_9,5,FLANGE,16,pcs,2024-11-08,82.37,1317.92
HPO46_9,6,INSULATION,13,pcs,2024-10-29,350.52,4556.76
HPO46_9,7,FLANGE,20,pcs,2024-10-25,346.85,6937.0
HPO46_10,1,FLANGE,1,pcs,2024-07-16,109.16,109.16
HPO46_10,2,304L_SS,11,ft,2024-08-17,375.01,4125.11
HPO46_10,3,GASKET,4,pcs,2024-07-18,288.15,1152.6
HPO46_10,4,FLANGE,9,pcs,2024-07-25,330.06,2970.54
HPO46_10,5,VALVE,5,pcs,2024-07-29,362.09,1810.45
HPO46_11,1,9%_Ni_Alloy,16,ft,2024-08-18,123.4,1974.4
HPO46_11,2,9%_Ni_Alloy,6,ft,2024-08-14,144.07,864.42
HPO46_11,3,304L_SS,2,ft,2024-08-26,338.12,676.24
HPO46_11,4,VALVE,3,pcs,2024-08-05,144.19,432.57
HPO46_11,5,9%_Ni_Alloy,5,ft,2024-09-05,108.11,540.55
HPO46_12,1,GASKET,14,pcs,2024-08-17,330.65,4629.1
HPO46_12,2,304L_SS,12,ft,2024-09-07,272.93,3275.16
HPO46_12,3,9%_Ni_Alloy,10,ft,2024-08-30,236.31,2363.1
HPO46_12,4,304L_SS,19,ft,2024-08-22,216.42,4111.98
HPO46_12,5,FLANGE,18,pcs,2024-08-19,145.96,2627.28
HPO46_12,6,9%_Ni_Alloy,5,ft,2024-08-30,290.31,1451.55
HPO46_13,1,FLANGE,8,pcs,2025-05-07,238.73,1909.84
HPO46_13,2,9%_Ni_Alloy,18,ft,2025-05-22,145.9,2626.2
HPO46_13,3,VALVE,6,pcs,2025-05-14,102.69,616.14
HPO46_13,4,9%_Ni_Alloy,18,ft,2025-05-23,285.02,5130.36
HPO46_13,5,304L_SS,1,ft,2025-06-04,80.45,80.45
HPO46_14,1,VALVE,7,pcs,2025-03-08,209.24,1464.68
HPO46_14,2,FLANGE,14,pcs,2025-02-26,122.54,1715.56
HPO46_14,3,304L_SS,20,ft,2025-03-27,334.07,6681.4
HPO46_14,4,FLANGE,12,pcs,2025-02-25,268.34,3220.08
HPO46_14,5,304L_SS,4,ft,2025-03-04,97.96,391.84
HPO46_14,6,FLANGE,3,pcs,2025-02-28,246.65,739.95
HPO46_15,1,304L_SS,3,ft,2024-10-14,208.64,625.92
HPO46_15,2,VALVE,10,pcs,2024-09-28,102.51,1025.1
HPO46_15,3,VALVE,9,pcs,2024-09-18,141.62,1274.58
HPO46_15,4,FLANGE,18,pcs,2024-09-21,335.76,6043.68
HPO46_15,5,VALVE,5,pcs,2024-09-26,389.03,1945.15
HPO46_15,6,INSULATION,17,pcs,2024-09-28,282.07,4795.19
HPO46_15,7,INSULATION,2,pcs,2024-09-22,142.62,285.24
HPO46_16,1,INSULATION,1,pcs,2025-03-30,174.0,174.0
HPO46_16,2,INSULATION,18,pcs,2025-03-31,273.26,4918.68
HPO46_16,3,FLANGE,13,pcs,2025-04-03,105.58,1372.54
HPO46_16,4,9%_Ni_Alloy,3,ft,2025-04-16,190.28,570.84
HPO46_17,1,304L_SS,9,ft,2024-09-11,141.81,1276.29
HPO46_17,2,GASKET,7,pcs,2024-08-18,185.6,1299.2
HPO46_17,3,FLANGE,14,pcs,2024-08-19,286.39,4009.46
HPO46_17,4,9%_Ni_Alloy,20,ft,2024-08-20,310.5,6210.0
HPO46_17,5,GASKET,14,pcs,2024-08-18,317.22,4441.08
HPO46_17,6,FLANGE,9,pcs,2024-08-19,149.18,1342.62
HPO46_18,1,9%_Ni_Alloy,16,ft,2025-05-02,270.07,4321.12
HPO46_18,2,9%_Ni_Alloy,7,ft,2025-04-22,100.75,705.25
HPO46_18,3,9%_Ni_Alloy,10,ft,2025-04-23,92.69,926.9
HPO46_18,4,9%_Ni_Alloy,2,ft,2025-04-27,233.01,466.02
HPO46_18,5,VALVE,11,pcs,2025-04-08,247.37,2721.07
HPO46_18,6,VALVE,13,pcs,2025-04-04,132.98,1728.74
HPO46_18,7,9%_Ni_Alloy,20,ft,2025-04-24,395.84,7916.8
HPO46_19,1,FLANGE,5,pcs,2024-07-26,394.05,1970.25
HPO46_19,2,FLANGE,15,pcs,2024-07-15,90.89,1363.35
HPO46_19,3,VALVE,13,pcs,2024-07-25,219.4,2852.2
HPO46_20,1,VALVE,13,pcs,2024-10-20,173.44,2254.72
HPO46_20,2,FLANGE,5,pcs,2024-10-19,273.38,1366.9
HPO46_20,3,VALVE,2,pcs,2024-10-27,136.62,273.24
HPO46_20,4,FLANGE,7,pcs,2024-10-26,166.46,1165.22
HPO46_20,5,INSULATION,20,pcs,2024-11-01,250.78,5015.6
HPO46_20,6,VALVE,13,pcs,2024-10-23,182.8,2376.4
HPO46_21,1,9%_Ni_Alloy,10,ft,2024-12-26,230.66,2306.6
HPO46_21,2,GASKET,19,pcs,2024-12-15,173.5,3296.5
HPO46_21,3,FLANGE,8,pcs,2024-12-20,131.88,1055.04
HPO46_22,1,VALVE,15,pcs,2024-08-19,118.62,1779.3
HPO46_22,2,INSULATION,1,pcs,2024-08-27,232.44,232.44
HPO46_22,3,FLANGE,16,pcs,2024-08-30,209.38,3350.08
HPO46_22,4,INSULATION,8,pcs,2024-09-02,197.23,1577.84
HPO46_22,5,VALVE,9,pcs,2024-08-20,366.11,3294.99
HPO46_22,6,304L_SS,18,ft,2024-09-14,254.59,4582.62
HPO46_23,1,VALVE,3,pcs,2025-04-01,248.07,744.21
HPO46_23,2,GASKET,15,pcs,2025-04-14,340.37,5105.55
HPO46_23,3,304L_SS,1,ft,2025-04-27,235.15,235.15
HPO46_23,4,9%_Ni_Alloy,1,ft,2025-04-17,111.85,111.85
HPO46_23,5,9%_Ni_Alloy,14,ft,2025-04-25,197.02,2758.28
HPO46_23,6,304L_SS,5,ft,2025-04-15,233.29,1166.45
HPO47_1,1,9%_Ni_Alloy,18,ft,2025-03-16,170.19,3063.42
HPO47_1,2,VALVE,19,pcs,2025-03-02,91.56,1739.64
HPO47_1,3,FLANGE,19,pcs,2025-02-18,185.42,3522.98
HPO47_1,4,FLANGE,10,pcs,2025-02-15,266.96,2669.6
HPO47_2,1,304L_SS,2,ft,2024-08-20,323.82,647.64
HPO47_2,2,INSULATION,20,pcs,2024-07-21,211.62,4232.4
HPO47_2,3,FLANGE,18,pcs,2024-08-02,399.35,7188.3
HPO47_2,4,VALVE,7,pcs,2024-07-28,362.3,2536.1
HPO47_2,5,FLANGE,18,pcs,2024-08-01,217.27,3910.86
HPO47_2,6,INSULATION,14,pcs,2024-07-24,108.66,1521.24
HPO47_3,1,9%_Ni_Alloy,4,ft,2025-05-27,175.89,703.56
HPO47_3,2,FLANGE,12,pcs,2025-05-16,153.39,1840.68
HPO47_3,3,VALVE,1,pcs,2025-05-27,197.87,197.87
HPO47_3,4,INSULATION,4,pcs,2025-05-16,365.0,1460.0
HPO47_3,5,9%_Ni_Alloy,12,ft,2025-05-26,88.13,1057.56
HPO47_4,1,VALVE,16,pcs,2024-06-12,379.38,6070.08
HPO47_4,2,FLANGE,7,pcs,2024-06-15,115.88,811.16
HPO47_4,3,FLANGE,11,pcs,2024-06-08,315.76,3473.36
HPO47_4,4,304L_SS,7,ft,2024-07-05,276.69,1936.83
HPO47_4,5,FLANGE,13,pcs,2024-06-14,386.47,5024.11
HPO47_4,6,9%_Ni_Alloy,20,ft,2024-07-02,155.79,3115.8
HPO47_4,7,9%_Ni_Alloy,11,ft,2024-07-08,364.0,4004.0
HPO47_5,1,GASKET,16,pcs,2025-05-22,345.46,5527.36
HPO47_5,2,304L_SS,3,ft,2025-06-15,394.62,1183.86
HPO47_5,3,INSULATION,15,pcs,2025-05-13,326.58,4898.7
HPO47_5,4,VALVE,14,pcs,2025-05-10,397.76,5568.64
HPO47_6,1,304L_SS,18,ft,2024-10-08,290.41,5227.38
HPO47_6,2,304L_SS,1,ft,2024-10-18,186.81,186.81
HPO47_6,3,GASKET,20,pcs,2024-09-15,382.7,7654.0
HPO47_6,4,VALVE,6,pcs,2024-09-25,187.77,1126.62
HPO47_6,5,FLANGE,12,pcs,2024-09-30,301.47,3617.64
HPO47_6,6,9%_Ni_Alloy,10,ft,2024-10-10,214.28,2142.8
HPO47_7,1,GASKET,9,pcs,2024-09-11,82.78,745.02
HPO47_7,2,304L_SS,20,ft,2024-09-19,279.69,5593.8
HPO47_7,3,9%_Ni_Alloy,10,ft,2024-09-25,287.16,2871.6
HPO47_8,1,VALVE,15,pcs,2024-09-23,200.12,3001.8
HPO47_8,2,FLANGE,4,pcs,2024-10-09,103.52,414.08
HPO47_8,3,304L_SS,19,ft,2024-10-09,132.36,2514.84
HPO47_8,4,9%_Ni_Alloy,13,ft,2024-10-09,369.82,4807.66
HPO47_8,5,9%_Ni_Alloy,9,ft,2024-10-06,307.34,2766.06
HPO47_9,1,FLANGE,16,pcs,2025-05-19,247.75,3964.0
HPO47_9,2,9%_Ni_Alloy,12,ft,2025-06-22,341.84,4102.08
HPO47_9,3,9%_Ni_Alloy,7,ft,2025-06-08,121.13,847.91
HPO47_10,1,VALVE,5,pcs,2024-12-31,324.22,1621.1
HPO47_10,2,9%_Ni_Alloy,8,ft,2025-01-17,265.11,2120.88
HPO47_10,3,INSULATION,8,pcs,2025-01-12,358.25,2866.0
HPO47_10,4,FLANGE,5,pcs,2024-12-31,358.67,1793.35
HPO47_11,1,VALVE,20,pcs,2024-07-30,182.34,3646.8
HPO47_11,2,VALVE,13,pcs,2024-07-21,201.53,2619.89
HPO47_11,3,VALVE,20,pcs,2024-08-02,192.58,3851.6
HPO47_11,4,9%_Ni_Alloy,5,ft,2024-08-22,83.86,419.3
HPO47_11,5,GASKET,16,pcs,2024-07-21,328.18,5250.88
HPO47_11,6,FLANGE,9,pcs,2024-07-30,392.06,3528.54
HPO47_12,1,9%_Ni_Alloy,3,ft,2025-05-05,87.13,261.39
HPO47_12,2,INSULATION,15,pcs,2025-04-25,265.51,3982.65
HPO47_12,3,304L_SS,14,ft,2025-05-08,371.7,5203.8
HPO47_13,1,304L_SS,8,ft,2024-10-30,266.83,2134.64
HPO47_13,2,304L_SS,5,ft,2024-11-08,259.43,1297.15
HPO47_13,3,VALVE,5,pcs,2024-10-28,312.52,1562.6
HPO47_13,4,9%_Ni_Alloy,5,ft,2024-11-12,82.06,410.3
HPO47_13,5,304L_SS,4,ft,2024-11-17,336.75,1347.0
HPO47_13,6,9%_Ni_Alloy,7,ft,2024-11-12,335.51,2348.57
HPO47_13,7,FLANGE,18,pcs,2024-10-20,98.72,1776.96
HPO47_14,1,INSULATION,3,pcs,2025-03-14,187.51,562.53
HPO47_14,2,9%_Ni_Alloy,7,ft,2025-04-12,391.1,2737.7
HPO47_14,3,FLANGE,11,pcs,2025-03-19,366.37,4030.07
HPO47_14,4,304L_SS,18,ft,2025-04-12,130.67,2352.06
HPO47_14,5,304L_SS,19,ft,2025-04-06,309.08,5872.52
HPO47_14,6,304L_SS,15,ft,2025-04-22,304.97,4574.55
HPO47_14,7,INSULATION,7,pcs,2025-04-02,297.96,2085.72
HPO47_15,1,VALVE,15,pcs,2025-02-14,266.86,4002.9
HPO47_15,2,9%_Ni_Alloy,2,ft,2025-02-28,237.33,474.66
HPO47_15,3,9%_Ni_Alloy,2,ft,2025-03-04,328.2,656.4
HPO47_15,4,304L_SS,2,ft,2025-02-19,191.26,382.52
HPO47_16,1,9%_Ni_Alloy,9,ft,2024-08-22,348.77,3138.93
HPO47_16,2,304L_SS,19,ft,2024-08-04,370.35,7036.65
HPO47_16,3,FLANGE,12,pcs,2024-07-21,394.3,4731.6
HPO47_16,4,GASKET,8,pcs,2024-08-02,167.65,1341.2
HPO47_16,5,INSULATION,11,pcs,2024-07-21,140.9,1549.9
HPO47_16,6,GASKET,20,pcs,2024-07-29,311.25,6225.0
HPO47_17,1,FLANGE,8,pcs,2024-07-22,164.29,1314.32
HPO47_17,2,9%_Ni_Alloy,18,ft,2024-08-06,115.48,2078.64
HPO47_17,3,FLANGE,3,pcs,2024-07-12,358.93,1076.79
HPO47_18,1,304L_SS,5,ft,2024-11-27,287.21,1436.05
HPO47_18,2,VALVE,19,pcs,2024-11-10,362.46,6886.74
HPO47_18,3,GASKET,18,pcs,2024-11-19,250.87,4515.66
HPO47_18,4,9%_Ni_Alloy,4,ft,2024-11-25,343.36,1373.44
HPO47_18,5,FLANGE,9,pcs,2024-11-11,228.27,2054.43
HPO47_18,6,GASKET,13,pcs,2024-11-14,151.9,1974.7
HPO47_18,7,VALVE,16,pcs,2024-11-13,362.88,5806.08
HPO47_19,1,9%_Ni_Alloy,2,ft,2024-08-05,243.55,487.1
HPO47_19,2,INSULATION,14,pcs,2024-07-23,378.24,5295.36
HPO47_19,3,GASKET,5,pcs,2024-07-19,125.45,627.25
HPO47_20,1,VALVE,11,pcs,2025-01-04,335.95,3695.45
HPO47_20,2,304L_SS,5,ft,2025-01-22,350.64,1753.2
HPO47_20,3,9%_Ni_Alloy,9,ft,2025-02-01,206.4,1857.6
HPO47_21,1,GASKET,14,pcs,2024-09-27,185.68,2599.52
HPO47_21,2,VALVE,3,pcs,2024-10-07,172.01,516.03
HPO47_21,3,304L_SS,17,ft,2024-10-24,94.81,1611.77
HPO47_21,4,304L_SS,4,ft,2024-10-18,292.68,1170.72
HPO47_21,5,304L_SS,14,ft,2024-10-11,396.6,5552.4
HPO47_21,6,FLANGE,3,pcs,2024-09-27,334.6,1003.8
HPO47_21,7,FLANGE,18,pcs,2024-09-28,239.86,4317.48
HPO47_22,1,FLANGE,8,pcs,2025-05-17,140.29,1122.32
HPO47_22,2,9%_Ni_Alloy,6,ft,2025-05-25,290.86,1745.16
HPO47_22,3,FLANGE,9,pcs,2025-05-23,97.29,875.61
HPO48_1,1,FLANGE,14,pcs,2025-04-08,348.3,4876.2
HPO48_1,2,VALVE,10,pcs,2025-03-27,298.06,2980.6
HPO48_1,3,INSULATION,1,pcs,2025-03-31,161.92,161.92
HPO48_2,1,304L_SS,2,ft,2024-09-02,245.63,491.26
HPO48_2,2,9%_Ni_Alloy,20,ft,2024-09-09,294.45,5889.0
HPO48_2,3,INSULATION,10,pcs,2024-08-25,166.17,1661.7
HPO48_2,4,VALVE,14,pcs,2024-09-04,257.97,3611.58
HPO48_2,5,FLANGE,9,pcs,2024-08-17,318.47,2866.23
HPO48_3,1,FLANGE,13,pcs,2024-09-28,84.18,1094.34
HPO48_3,2,VALVE,19,pcs,2024-10-14,217.26,4127.94
HPO48_3,3,304L_SS,17,ft,2024-10-14,247.38,4205.46
HPO48_3,4,INSULATION,3,pcs,2024-10-09,178.23,534.69
HPO48_3,5,VALVE,7,pcs,2024-10-04,158.88,1112.16
HPO48_3,6,INSULATION,1,pcs,2024-10-15,387.44,387.44
HPO48_3,7,GASKET,13,pcs,2024-10-10,179.45,2332.85
HPO48_4,1,304L_SS,4,ft,2024-10-18,119.1,476.4
HPO48_4,2,VALVE,17,pcs,2024-09-27,148.06,2517.02
HPO48_4,3,304L_SS,20,ft,2024-10-24,141.29,2825.8
HPO48_4,4,GASKET,15,pcs,2024-10-08,374.49,5617.35
HPO48_4,5,GASKET,2,pcs,2024-10-10,184.17,368.34
HPO48_4,6,9%_Ni_Alloy,7,ft,2024-10-20,337.59,2363.13
HPO48_4,7,9%_Ni_Alloy,16,ft,2024-10-16,102.09,1633.44
HPO48_5,1,304L_SS,17,ft,2025-05-05,298.3,5071.1
HPO48_5,2,304L_SS,3,ft,2025-05-07,242.34,727.02
HPO48_5,3,304L_SS,1,ft,2025-04-27,174.23,174.23
HPO48_5,4,GASKET,17,pcs,2025-04-15,371.96,6323.32
HPO48_5,5,304L_SS,11,ft,2025-05-02,318.78,3506.58
HPO48_6,1,VALVE,10,pcs,2025-05-24,138.0,1380.0
HPO48_6,2,INSULATION,15,pcs,2025-05-24,366.28,5494.2
